cluster_num,keyword,title,url,thumbnail
7,히어로웍스 문화빅데이터,"한정판 거래 플랫폼 크림, 여름 뮤직 페스티벌 위한 아이템 제안",http://zine.istyle24.com/Fashion/FashionView.aspx?Idx=58575&Menu=12&_C_=23069,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5317%2F2022%2F05%2F30%2F37393.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
7,히어로웍스 문화빅데이터,"인포인, 3D 메타버스 플랫폼 ‘타운버스’ 베타 버전 공개",https://www.hellot.net/news/article.html?no=68588,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5417%2F2022%2F05%2F30%2F34929.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
7,히어로웍스 문화빅데이터,[메타버스 '또 하나의 지구'가 될 수 있을까] 경제활동 가능하고 플랫폼 간 호환성 있어야 지속가능,http://www.naeil.com/news_view/?id_art=424873,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5312%2F2022%2F05%2F30%2F215253.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
7,히어로웍스 문화빅데이터,IT 교육 플랫폼 인프런 2021 실적 “전년 대비 214% 이상 성장”,https://platum.kr/archives/186676,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5373%2F2022%2F05%2F30%2F22047.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
7,히어로웍스 문화빅데이터,"DH.CNJ esports, NFT 종합 정보 제공 플랫폼 GREEMY와 파트너십 체결",https://www.thisisgame.com/webzine/game/nboard/225/?n=150365,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5053%2F2022%2F05%2F30%2F126091.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
5,심평원 데이터산업진흥원,"심평원-데이터산업진흥원, 업무협약 ""빅데이터 기반 혁신 창출""",http://news.heraldcorp.com/view.php?ud=20220530000727,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F016%2F2022%2F05%2F30%2F1997301.jpg&type=ff264_180&expire=2&refresh=true
5,심평원 데이터산업진흥원,웨어러블로 ‘소리 없는 암살자’ 조기 진단…빅데이터 원격의료 진화 가속,https://biz.chosun.com/industry/company/2022/05/30/6UWSYZC5IBDPXFFEJSEKPT3JT4/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F366%2F2022%2F05%2F30%2F817411.jpg&type=ff264_180&expire=2&refresh=true
5,심평원 데이터산업진흥원,"제1회 '빅데이터AI포럼' 개최…""빅데이터와 AI 통해 정책 제안""",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00003&news_seq_no=4773023,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F057%2F2022%2F05%2F30%2F1666886.jpg&type=ff264_180&expire=2&refresh=true
5,심평원 데이터산업진흥원,바이어 찾아주는 AI…빅데이터 활용해 유망 거래처 3분 만에 뽑아줘,https://www.hankyung.com/economy/article/2022053008041,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F015%2F2022%2F05%2F30%2F4705468.jpg&type=ff264_180&expire=2&refresh=true
5,심평원 데이터산업진흥원,"국립암센터, 인공지능·빅데이터 국제심포지엄 개최",http://www.yakup.com/news/index.html?mode=view&cat=13&nid=270077,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5100%2F2022%2F05%2F30%2F146821.jpg&type=ff264_180&expire=2&refresh=true
5,심평원 데이터산업진흥원,"KT, 통신 상장기업 브랜드평판 5월 빅데이터 분석 결과 1위 기록",http://www.thebigdata.co.kr/view.php?ud=20220530084720441607d270612f_23,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5645%2F2022%2F05%2F30%2F118223.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
5,심평원 데이터산업진흥원,'빅데이터로 보는 지방선거' 3차 분석,https://www.cctoday.co.kr/news/articleView.html?idxno=2162910, 
5,심평원 데이터산업진흥원,6·1 지방선거 개표방송서도 AI·빅데이터 활약 이어진다,http://www.aitimes.com/news/articleView.html?idxno=144904,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5746%2F2022%2F05%2F30%2F84733.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
5,심평원 데이터산업진흥원,"대구시, 제4회 빅데이터 분석 경진대회 개최",http://www.startuptoday.co.kr/news/articleView.html?idxno=102287,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5721%2F2022%2F05%2F30%2F47885.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
5,심평원 데이터산업진흥원,'인공지능·빅데이터 활용한 행정서비스 혁신 정책세미나',http://www.naeil.com/news_view/?id_art=424757, 
5,심평원 데이터산업진흥원,국내 40세 이상 알츠하이머 치매 환자 증가추세…빅데이터 분석 결과,http://medicalworldnews.co.kr/news/view.php?idx=1510949872, 
5,심평원 데이터산업진흥원,"청송군, 청송사랑화폐 발행 경제효과 빅데이터로 입증",http://www.cfnews.kr/news.aspx/59767,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5482%2F2022%2F05%2F30%2F27969.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
5,심평원 데이터산업진흥원,[코인 빅데이터] '대표 밈 암호화폐' 도지코인(DOGE) vs 시바이누(SHIB) 트렌드,http://coinreaders.com/34707,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5676%2F2022%2F05%2F30%2F13965.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
5,심평원 데이터산업진흥원,"[배종찬의 빅데이터] 지방선거 마지막 변수는 투표율, 윤석열, 그리고 이재명",https://www.dailyimpact.co.kr/news/articleView.html?idxno=80022,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5670%2F2022%2F05%2F30%2F21842.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
5,심평원 데이터산업진흥원,"제1회 빅데이터AI포럼 개최 ""빅데이터와 AI로 글로벌 경쟁력 강화""",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00003&news_seq_no=4773063, 
5,심평원 데이터산업진흥원,"가이온, 2022년 데이터바우처 지원사업에 AI 및 빅데이터 기술 지원",https://www.dailysecu.com/news/articleView.html?idxno=137115, 
2,모집 현대산업개발,김포시 데이터 기반 행정으로 '스마트 도시' 구현,http://news.mt.co.kr/mtview.php?no=2022053013062480433,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F008%2F2022%2F05%2F30%2F4752596.jpg&type=ff264_180&expire=2&refresh=true
2,모집 현대산업개발,"더존비즈온, 아동 데이터 기반해 상시위기 대처…복지시스템 한계 없앤다",http://news.mk.co.kr/newsRead.php?no=474725&year=2022,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F009%2F2022%2F05%2F30%2F4970749.jpg&type=ff264_180&expire=2&refresh=true
2,모집 현대산업개발,"지구를 지키기 위한 한걸음, 데이터 플로깅을 아시나요?",http://www.headlinejeju.co.kr/news/articleView.html?idxno=487712,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5267%2F2022%2F05%2F30%2F224685.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
2,모집 현대산업개발,[기고] 스마트하지 않은 데이터 허브 구별법,http://www.datanet.co.kr/news/articleView.html?idxno=173076,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5096%2F2022%2F05%2F30%2F123622.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
2,모집 현대산업개발,"심평원, 연구 수요 높은 코로나 환자 데이터 개방",http://www.insnews.co.kr/design_php/news_view.php?num=69836&firstsec=1&secondsec=14, 
2,모집 현대산업개발,데이터 기반 행정으로 '똑똑한 김포시' 구현,https://www.onews.tv/news/articleView.html?idxno=126982,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5818%2F2022%2F05%2F30%2F90625.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
2,모집 현대산업개발,지속가능 스마트 도시 도모 위한 '스마트시티 아시아 2022' 성료,http://www.incheonilbo.com/news/articleView.html?idxno=1146655,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5193%2F2022%2F05%2F30%2F464290.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
