title,url,thumbnail,cluster2nd
"[fn마켓워치]하나금투·이지스·퀀텀, 환경자원 데이터 플랫폼 '빼기'에 투자",http://www.fnnews.com/news/202205181038096301,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F014%2F2022%2F05%2F18%2F4838103.jpg&type=ff264_180&expire=2&refresh=true,1
"KTSAT 우주데이터 추진, CTO 최경일 ""다양한 위성서비스시장 공략""",https://www.businesspost.co.kr/BP?command=article_view&num=281271,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5374%2F2022%2F05%2F18%2F262871.jpg&type=ff264_180&expire=2&refresh=true,1
"안산시, 다문화마을특구에 상가 데이터뱅크 구축... 공공데이터 개방",https://www.asiatoday.co.kr/view.php?key=20220518010010442,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5268%2F2022%2F05%2F18%2F1642905.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,0
기후변화 대응 제주 해양환경 통합 데이터 구축,http://www.jejuilbo.net/news/articleView.html?idxno=183797, ,9
"미래에셋증권, 증권사 브랜드평판 5월 빅데이터 분석 톱…삼성·키움·한투·NH 순",http://www.thebigdata.co.kr/view.php?ud=20220516084012407407d270612f_23,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5645%2F2022%2F05%2F18%2F117268.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,12
"""AI 빅데이터 이용해 난치성 통증 연구"" 과학기술원 공동 연구단, T3Q와 업무협약",http://www.newsworker.co.kr/news/articleView.html?idxno=158850,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5521%2F2022%2F05%2F18%2F133787.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,12
"백경란 ""빅데이터 활용 과학적 근거 기반 방역 정책 마련""",https://science.ytn.co.kr/program/program_view.php?s_mcd=0082&s_hcd=&key=202205181606354475,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5221%2F2022%2F05%2F18%2F84961.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,12
"한국축산데이터, 축산 분야 아시아 최초 영국 GEP 선정...유럽 진출 초석 마련",http://www.newslock.co.kr/news/articleView.html?idxno=56157,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5779%2F2022%2F05%2F18%2F28448.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"지스트 과학기술원, T3Q와 인공지능·빅데이터 기반 난치성 통증 연구나섰다!",http://www.aitimes.kr/news/articleView.html?idxno=25054,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5830%2F2022%2F05%2F18%2F6999.jpg&type=ff264_180&expire=2&refresh=true,12
"한국축산데이터, 아시아 최초 축산 분야 GEP 선정···유럽 진출 초석 마련",https://www.venturesquare.net/855142,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5506%2F2022%2F05%2F18%2F18623.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
